"","aka","date","page_number","partof_title"
"172","http://www.loc.gov/resource/sn83025585/1782-01-12/ed-1/?sp=1","1782-01-12",1,"the new-hampshire gazette and general advertiser (portsmouth [n.h.]) 1781-1784"
"173","http://www.loc.gov/resource/sn83025585/1782-10-12/ed-1/?sp=1","1782-10-12",1,"the new-hampshire gazette and general advertiser (portsmouth [n.h.]) 1781-1784"
"174","http://www.loc.gov/resource/sn83025581/1761-01-23/ed-1/?sp=2","1761-01-23",2,"the new hampshire gazette (portsmouth, n.h.) 1756-1763"
"175","http://www.loc.gov/resource/sn83025582/1766-01-24/ed-1/?sp=4","1766-01-24",4,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"176","http://www.loc.gov/resource/sn83025584/1779-02-09/ed-1/?sp=1","1779-02-09",1,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"177","http://www.loc.gov/resource/sn83021183/1779-08-05/ed-1/?sp=1","1779-08-05",1,"the newport gazette (newport [r.i.]) 1777-1779"
"178","http://www.loc.gov/resource/sn84024739/1777-01-31/ed-1/?sp=1","1777-01-31",1,"the virginia gazette (williamsburg [va.]) 1736-1781"
"179","http://www.loc.gov/resource/sn84024742/1777-01-10/ed-1/?sp=1","1777-01-10",1,"the virginia gazette (williamsburg, va.) 1775-1780"
"180","http://www.loc.gov/resource/sn84024739/1777-01-10/ed-1/?sp=1","1777-01-10",1,"the virginia gazette (williamsburg [va.]) 1736-1781"
"181","http://www.loc.gov/resource/sn84024742/1775-08-11/ed-1/?sp=5","1775-08-11",5,"the virginia gazette (williamsburg, va.) 1775-1780"
"182","http://www.loc.gov/resource/sn84024739/1777-01-24/ed-1/?sp=1","1777-01-24",1,"the virginia gazette (williamsburg [va.]) 1736-1781"
"183","http://www.loc.gov/resource/sn84024739/1777-08-15/ed-1/?sp=2","1777-08-15",2,"the virginia gazette (williamsburg [va.]) 1736-1781"
"184","http://www.loc.gov/resource/sn84024739/1776-07-20/ed-2/?sp=2","1776-07-20",2,"the virginia gazette (williamsburg [va.]) 1736-1781"
"185","http://www.loc.gov/resource/sn84024742/1775-04-28/ed-1/?sp=8","1775-04-28",8,"the virginia gazette (williamsburg, va.) 1775-1780"
"186","http://www.loc.gov/resource/sn83021194/1774-07-07/ed-2/?sp=2","1774-07-07",2,"the massachusetts spy, or, thomas's boston journal (boston [mass.]) 1772-1775"
"187","http://www.loc.gov/resource/sn83025583/1776-09-14/ed-1/?sp=1","1776-09-14",1,"the freeman's journal, or, new-hampshire gazette (portsmouth, n.h.) 1776-1778"
"188","http://www.loc.gov/resource/sn83025583/1776-06-08/ed-1/?sp=1","1776-06-08",1,"the freeman's journal, or, new-hampshire gazette (portsmouth, n.h.) 1776-1778"
"189","http://www.loc.gov/resource/sn83025583/1777-02-11/ed-1/?sp=1","1777-02-11",1,"the freeman's journal, or, new-hampshire gazette (portsmouth, n.h.) 1776-1778"
"190","http://www.loc.gov/resource/sn83025585/1782-06-01/ed-1/?sp=1","1782-06-01",1,"the new-hampshire gazette and general advertiser (portsmouth [n.h.]) 1781-1784"
"191","http://www.loc.gov/resource/sn83025582/1764-01-20/ed-1/?sp=1","1764-01-20",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"192","http://www.loc.gov/resource/sn83025582/1763-06-10/ed-1/?sp=2","1763-06-10",2,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"193","http://www.loc.gov/resource/sn83025583/1777-03-04/ed-1/?sp=1","1777-03-04",1,"the freeman's journal, or, new-hampshire gazette (portsmouth, n.h.) 1776-1778"
"194","http://www.loc.gov/resource/sn83025583/1777-02-25/ed-1/?sp=2","1777-02-25",2,"the freeman's journal, or, new-hampshire gazette (portsmouth, n.h.) 1776-1778"
"195","http://www.loc.gov/resource/sn83025584/1781-04-02/ed-1/?sp=2","1781-04-02",2,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"196","http://www.loc.gov/resource/sn83025583/1776-07-06/ed-1/?sp=1","1776-07-06",1,"the freeman's journal, or, new-hampshire gazette (portsmouth, n.h.) 1776-1778"
"197","http://www.loc.gov/resource/sn83025584/1778-12-29/ed-1/?sp=1","1778-12-29",1,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"198","http://www.loc.gov/resource/sn83025585/1783-07-26/ed-1/?sp=1","1783-07-26",1,"the new-hampshire gazette and general advertiser (portsmouth [n.h.]) 1781-1784"
"199","http://www.loc.gov/resource/sn83025585/1783-12-27/ed-1/?sp=2","1783-12-27",2,"the new-hampshire gazette and general advertiser (portsmouth [n.h.]) 1781-1784"
"200","http://www.loc.gov/resource/sn83021194/1774-10-20/ed-1/?sp=2","1774-10-20",2,"the massachusetts spy, or, thomas's boston journal (boston [mass.]) 1772-1775"
"201","http://www.loc.gov/resource/sn84024742/1776-07-05/ed-1/?sp=5","1776-07-05",5,"the virginia gazette (williamsburg, va.) 1775-1780"
"202","http://www.loc.gov/resource/sn84024742/1775-08-04/ed-1/?sp=8","1775-08-04",8,"the virginia gazette (williamsburg, va.) 1775-1780"
"203","http://www.loc.gov/resource/sn84024742/1776-07-05/ed-2/?sp=7","1776-07-05",7,"the virginia gazette (williamsburg, va.) 1775-1780"
"204","http://www.loc.gov/resource/sn84024739/1767-04-09/ed-1/?sp=1","1767-04-09",1,"the virginia gazette (williamsburg [va.]) 1736-1781"
"205","http://www.loc.gov/resource/sn84024742/1775-06-16/ed-1/?sp=5","1775-06-16",5,"the virginia gazette (williamsburg, va.) 1775-1780"
"206","http://www.loc.gov/resource/sn84024742/1775-07-21/ed-1/?sp=7","1775-07-21",7,"the virginia gazette (williamsburg, va.) 1775-1780"
"207","http://www.loc.gov/resource/sn84024742/1777-03-14/ed-1/?sp=2","1777-03-14",2,"the virginia gazette (williamsburg, va.) 1775-1780"
"208","http://www.loc.gov/resource/sn84024739/1777-04-11/ed-1/?sp=2","1777-04-11",2,"the virginia gazette (williamsburg [va.]) 1736-1781"
"209","http://www.loc.gov/resource/sn84024739/1780-12-30/ed-1/?sp=1","1780-12-30",1,"the virginia gazette (williamsburg [va.]) 1736-1781"
"210","http://www.loc.gov/resource/sn84024739/1751-03-07/ed-1/?sp=1","1751-03-07",1,"the virginia gazette (williamsburg [va.]) 1736-1781"
"211","http://www.loc.gov/resource/sn84024742/1775-05-26/ed-1/?sp=7","1775-05-26",7,"the virginia gazette (williamsburg, va.) 1775-1780"
"212","http://www.loc.gov/resource/sn84024742/1775-05-26/ed-1/?sp=8","1775-05-26",8,"the virginia gazette (williamsburg, va.) 1775-1780"
"213","http://www.loc.gov/resource/sn84024742/1775-07-21/ed-1/?sp=10","1775-07-21",10,"the virginia gazette (williamsburg, va.) 1775-1780"
"214","http://www.loc.gov/resource/sn84024742/1775-05-19/ed-1/?sp=8","1775-05-19",8,"the virginia gazette (williamsburg, va.) 1775-1780"
"215","http://www.loc.gov/resource/sn84024742/1776-05-10/ed-1/?sp=2","1776-05-10",2,"the virginia gazette (williamsburg, va.) 1775-1780"
"216","http://www.loc.gov/resource/sn84024742/1776-05-03/ed-1/?sp=3","1776-05-03",3,"the virginia gazette (williamsburg, va.) 1775-1780"
"217","http://www.loc.gov/resource/sn84024742/1776-04-12/ed-1/?sp=2","1776-04-12",2,"the virginia gazette (williamsburg, va.) 1775-1780"
"218","http://www.loc.gov/resource/sn84024742/1776-08-16/ed-1/?sp=3","1776-08-16",3,"the virginia gazette (williamsburg, va.) 1775-1780"
"219","http://www.loc.gov/resource/sn84024742/1777-08-22/ed-1/?sp=2","1777-08-22",2,"the virginia gazette (williamsburg, va.) 1775-1780"
"220","http://www.loc.gov/resource/sn84024740/1766-05-30/ed-1/?sp=3","1766-05-30",3,"rind's virginia gazette (williamsburg [va.]) 1766-1766"
"221","http://www.loc.gov/resource/sn83025585/1782-08-31/ed-1/?sp=2","1782-08-31",2,"the new-hampshire gazette and general advertiser (portsmouth [n.h.]) 1781-1784"
"222","http://www.loc.gov/resource/sn83025582/1764-09-28/ed-1/?sp=3","1764-09-28",3,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"223","http://www.loc.gov/resource/sn83025585/1783-05-10/ed-1/?sp=1","1783-05-10",1,"the new-hampshire gazette and general advertiser (portsmouth [n.h.]) 1781-1784"
"224","http://www.loc.gov/resource/sn83025584/1780-06-17/ed-1/?sp=1","1780-06-17",1,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"225","http://www.loc.gov/resource/sn83025584/1780-09-09/ed-1/?sp=1","1780-09-09",1,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"226","http://www.loc.gov/resource/sn83025583/1776-10-05/ed-1/?sp=4","1776-10-05",4,"the freeman's journal, or, new-hampshire gazette (portsmouth, n.h.) 1776-1778"
"227","http://www.loc.gov/resource/sn83025584/1778-10-27/ed-1/?sp=1","1778-10-27",1,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"228","http://www.loc.gov/resource/sn83025584/1778-12-15/ed-1/?sp=1","1778-12-15",1,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"229","http://www.loc.gov/resource/sn83025585/1782-07-13/ed-1/?sp=1","1782-07-13",1,"the new-hampshire gazette and general advertiser (portsmouth [n.h.]) 1781-1784"
"230","http://www.loc.gov/resource/sn83025581/1762-09-10/ed-1/?sp=1","1762-09-10",1,"the new hampshire gazette (portsmouth, n.h.) 1756-1763"
"231","http://www.loc.gov/resource/sn83025582/1767-02-27/ed-1/?sp=1","1767-02-27",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"232","http://www.loc.gov/resource/sn83025582/1769-04-07/ed-1/?sp=1","1769-04-07",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"233","http://www.loc.gov/resource/sn83025582/1771-07-26/ed-1/?sp=1","1771-07-26",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"234","http://www.loc.gov/resource/sn83025582/1773-06-18/ed-1/?sp=1","1773-06-18",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"235","http://www.loc.gov/resource/sn83025582/1772-12-11/ed-1/?sp=1","1772-12-11",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"236","http://www.loc.gov/resource/sn83025582/1774-12-30/ed-1/?sp=2","1774-12-30",2,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"237","http://www.loc.gov/resource/sn83025585/1783-10-25/ed-1/?sp=1","1783-10-25",1,"the new-hampshire gazette and general advertiser (portsmouth [n.h.]) 1781-1784"
"238","http://www.loc.gov/resource/sn83025582/1774-11-18/ed-1/?sp=2","1774-11-18",2,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"239","http://www.loc.gov/resource/sn83025582/1774-09-23/ed-1/?sp=1","1774-09-23",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"240","http://www.loc.gov/resource/sn83021183/1777-03-27/ed-1/?sp=4","1777-03-27",4,"the newport gazette (newport [r.i.]) 1777-1779"
"241","http://www.loc.gov/resource/sn84024742/1776-06-07/ed-1/?sp=2","1776-06-07",2,"the virginia gazette (williamsburg, va.) 1775-1780"
"242","http://www.loc.gov/resource/sn83020494/1776-07-16/ed-1/?sp=4","1776-07-16",4,"the american gazette, or, the constitutional journal (salem, mass.) 1776-1776"
"243","http://www.loc.gov/resource/sn84024742/1776-07-05/ed-1/?sp=2","1776-07-05",2,"the virginia gazette (williamsburg, va.) 1775-1780"
"244","http://www.loc.gov/resource/sn84024739/1778-04-24/ed-1/?sp=1","1778-04-24",1,"the virginia gazette (williamsburg [va.]) 1736-1781"
"245","http://www.loc.gov/resource/sn84024742/1775-06-30/ed-1/?sp=6","1775-06-30",6,"the virginia gazette (williamsburg, va.) 1775-1780"
"246","http://www.loc.gov/resource/sn84024742/1775-12-29/ed-1/?sp=2","1775-12-29",2,"the virginia gazette (williamsburg, va.) 1775-1780"
"247","http://www.loc.gov/resource/sn84024742/1776-02-23/ed-1/?sp=2","1776-02-23",2,"the virginia gazette (williamsburg, va.) 1775-1780"
"248","http://www.loc.gov/resource/sn84024742/1776-05-24/ed-1/?sp=3","1776-05-24",3,"the virginia gazette (williamsburg, va.) 1775-1780"
"249","http://www.loc.gov/resource/sn84024742/1776-03-15/ed-1/?sp=5","1776-03-15",5,"the virginia gazette (williamsburg, va.) 1775-1780"
"250","http://www.loc.gov/resource/sn83025583/1777-01-28/ed-1/?sp=2","1777-01-28",2,"the freeman's journal, or, new-hampshire gazette (portsmouth, n.h.) 1776-1778"
"251","http://www.loc.gov/resource/sn83025583/1777-01-07/ed-1/?sp=4","1777-01-07",4,"the freeman's journal, or, new-hampshire gazette (portsmouth, n.h.) 1776-1778"
"252","http://www.loc.gov/resource/sn83025582/1775-10-03/ed-1/?sp=1","1775-10-03",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"253","http://www.loc.gov/resource/sn83025582/1769-02-24/ed-1/?sp=1","1769-02-24",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"254","http://www.loc.gov/resource/sn83025583/1777-04-12/ed-1/?sp=4","1777-04-12",4,"the freeman's journal, or, new-hampshire gazette (portsmouth, n.h.) 1776-1778"
"255","http://www.loc.gov/resource/sn83025583/1776-10-22/ed-1/?sp=4","1776-10-22",4,"the freeman's journal, or, new-hampshire gazette (portsmouth, n.h.) 1776-1778"
"256","http://www.loc.gov/resource/sn83025583/1776-08-03/ed-1/?sp=4","1776-08-03",4,"the freeman's journal, or, new-hampshire gazette (portsmouth, n.h.) 1776-1778"
"257","http://www.loc.gov/resource/sn83025584/1778-11-24/ed-1/?sp=1","1778-11-24",1,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"258","http://www.loc.gov/resource/sn83025584/1778-09-22/ed-1/?sp=1","1778-09-22",1,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"259","http://www.loc.gov/resource/sn83025582/1766-10-10/ed-1/?sp=4","1766-10-10",4,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"260","http://www.loc.gov/resource/sn83025582/1769-02-17/ed-1/?sp=1","1769-02-17",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"261","http://www.loc.gov/resource/sn83025582/1769-03-03/ed-1/?sp=1","1769-03-03",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"262","http://www.loc.gov/resource/sn83025582/1768-12-16/ed-1/?sp=1","1768-12-16",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"263","http://www.loc.gov/resource/sn83025582/1765-01-25/ed-1/?sp=4","1765-01-25",4,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"264","http://www.loc.gov/resource/sn83025582/1772-02-07/ed-1/?sp=1","1772-02-07",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"265","http://www.loc.gov/resource/sn83025584/1779-08-24/ed-1/?sp=4","1779-08-24",4,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"266","http://www.loc.gov/resource/sn83025584/1779-11-02/ed-1/?sp=1","1779-11-02",1,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"267","http://www.loc.gov/resource/sn83025582/1774-10-14/ed-1/?sp=1","1774-10-14",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"268","http://www.loc.gov/resource/sn83025582/1766-06-20/ed-1/?sp=1","1766-06-20",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"269","http://www.loc.gov/resource/sn83025582/1770-01-19/ed-1/?sp=1","1770-01-19",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"270","http://www.loc.gov/resource/sn83021183/1778-05-14/ed-1/?sp=3","1778-05-14",3,"the newport gazette (newport [r.i.]) 1777-1779"
"271","http://www.loc.gov/resource/sn84024742/1775-07-14/ed-1/?sp=2","1775-07-14",2,"the virginia gazette (williamsburg, va.) 1775-1780"
"272","http://www.loc.gov/resource/sn84024739/1774-06-16/ed-1/?sp=5","1774-06-16",5,"the virginia gazette (williamsburg [va.]) 1736-1781"
"273","http://www.loc.gov/resource/sn84024739/1780-10-04/ed-1/?sp=2","1780-10-04",2,"the virginia gazette (williamsburg [va.]) 1736-1781"
"274","http://www.loc.gov/resource/sn84024739/1779-10-09/ed-1/?sp=1","1779-10-09",1,"the virginia gazette (williamsburg [va.]) 1736-1781"
"275","http://www.loc.gov/resource/sn84024739/1774-08-04/ed-1/?sp=6","1774-08-04",6,"the virginia gazette (williamsburg [va.]) 1736-1781"
"276","http://www.loc.gov/resource/sn83025584/1780-09-16/ed-1/?sp=2","1780-09-16",2,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"277","http://www.loc.gov/resource/sn83025583/1776-08-03/ed-1/?sp=2","1776-08-03",2,"the freeman's journal, or, new-hampshire gazette (portsmouth, n.h.) 1776-1778"
"278","http://www.loc.gov/resource/sn83025582/1767-05-29/ed-1/?sp=3","1767-05-29",3,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"279","http://www.loc.gov/resource/sn83025582/1764-09-07/ed-1/?sp=2","1764-09-07",2,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"280","http://www.loc.gov/resource/sn83025584/1779-11-09/ed-1/?sp=3","1779-11-09",3,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"281","http://www.loc.gov/resource/sn83025583/1776-10-29/ed-1/?sp=2","1776-10-29",2,"the freeman's journal, or, new-hampshire gazette (portsmouth, n.h.) 1776-1778"
"282","http://www.loc.gov/resource/sn83025582/1768-12-30/ed-1/?sp=1","1768-12-30",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"283","http://www.loc.gov/resource/sn83025583/1776-06-08/ed-1/?sp=2","1776-06-08",2,"the freeman's journal, or, new-hampshire gazette (portsmouth, n.h.) 1776-1778"
"284","http://www.loc.gov/resource/sn83025583/1776-06-22/ed-1/?sp=3","1776-06-22",3,"the freeman's journal, or, new-hampshire gazette (portsmouth, n.h.) 1776-1778"
"285","http://www.loc.gov/resource/sn83025584/1778-11-17/ed-1/?sp=2","1778-11-17",2,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"286","http://www.loc.gov/resource/sn83025585/1782-01-05/ed-1/?sp=2","1782-01-05",2,"the new-hampshire gazette and general advertiser (portsmouth [n.h.]) 1781-1784"
"287","http://www.loc.gov/resource/sn83025585/1782-04-06/ed-1/?sp=3","1782-04-06",3,"the new-hampshire gazette and general advertiser (portsmouth [n.h.]) 1781-1784"
"288","http://www.loc.gov/resource/sn83025582/1766-11-21/ed-1/?sp=1","1766-11-21",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"289","http://www.loc.gov/resource/sn83025582/1768-09-02/ed-1/?sp=4","1768-09-02",4,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"290","http://www.loc.gov/resource/sn83025582/1765-01-04/ed-1/?sp=2","1765-01-04",2,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"291","http://www.loc.gov/resource/sn83025582/1774-03-18/ed-1/?sp=3","1774-03-18",3,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"292","http://www.loc.gov/resource/sn83025582/1774-06-10/ed-1/?sp=1","1774-06-10",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"293","http://www.loc.gov/resource/sn83025582/1773-03-05/ed-1/?sp=3","1773-03-05",3,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"294","http://www.loc.gov/resource/sn83025582/1775-03-24/ed-1/?sp=2","1775-03-24",2,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"295","http://www.loc.gov/resource/sn83025584/1779-07-13/ed-1/?sp=4","1779-07-13",4,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"296","http://www.loc.gov/resource/sn83025582/1774-10-28/ed-1/?sp=1","1774-10-28",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"297","http://www.loc.gov/resource/sn84024739/1774-03-17/ed-1/?sp=1","1774-03-17",1,"the virginia gazette (williamsburg [va.]) 1736-1781"
"298","http://www.loc.gov/resource/sn83025584/1780-07-01/ed-1/?sp=1","1780-07-01",1,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"299","http://www.loc.gov/resource/sn83025584/1780-09-02/ed-1/?sp=1","1780-09-02",1,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"300","http://www.loc.gov/resource/sn83025582/1766-12-05/ed-1/?sp=2","1766-12-05",2,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"301","http://www.loc.gov/resource/sn83025582/1774-08-12/ed-1/?sp=2","1774-08-12",2,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"302","http://www.loc.gov/resource/sn83025584/1779-06-29/ed-1/?sp=2","1779-06-29",2,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"303","http://www.loc.gov/resource/sn83025582/1774-12-02/ed-1/?sp=3","1774-12-02",3,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"304","http://www.loc.gov/resource/sn83025584/1781-07-09/ed-1/?sp=1","1781-07-09",1,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"305","http://www.loc.gov/resource/sn83025583/1777-09-20/ed-1/?sp=1","1777-09-20",1,"the freeman's journal, or, new-hampshire gazette (portsmouth, n.h.) 1776-1778"
"306","http://www.loc.gov/resource/sn83025584/1778-07-14/ed-1/?sp=2","1778-07-14",2,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"307","http://www.loc.gov/resource/sn83025582/1768-03-11/ed-1/?sp=1","1768-03-11",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"308","http://www.loc.gov/resource/sn83025582/1768-12-09/ed-1/?sp=2","1768-12-09",2,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"309","http://www.loc.gov/resource/sn83025582/1769-02-10/ed-1/?sp=2","1769-02-10",2,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"310","http://www.loc.gov/resource/sn83025582/1765-11-29/ed-1/?sp=1","1765-11-29",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"311","http://www.loc.gov/resource/sn83025582/1765-10-31/ed-1/?sp=1","1765-10-31",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"312","http://www.loc.gov/resource/sn83025582/1765-12-27/ed-1/?sp=4","1765-12-27",4,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"313","http://www.loc.gov/resource/sn83025582/1765-05-31/ed-1/?sp=2","1765-05-31",2,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"314","http://www.loc.gov/resource/sn83025582/1773-05-14/ed-1/?sp=1","1773-05-14",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"315","http://www.loc.gov/resource/sn83025582/1775-04-21/ed-1/?sp=3","1775-04-21",3,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"316","http://www.loc.gov/resource/sn83025584/1779-02-09/ed-1/?sp=2","1779-02-09",2,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"317","http://www.loc.gov/resource/sn83025584/1779-03-30/ed-1/?sp=2","1779-03-30",2,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"318","http://www.loc.gov/resource/sn83025582/1766-06-06/ed-1/?sp=2","1766-06-06",2,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"319","http://www.loc.gov/resource/sn83025582/1766-06-20/ed-1/?sp=2","1766-06-20",2,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"320","http://www.loc.gov/resource/sn83025582/1770-03-16/ed-1/?sp=1","1770-03-16",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"321","http://www.loc.gov/resource/sn83025585/1783-05-10/ed-1/?sp=2","1783-05-10",2,"the new-hampshire gazette and general advertiser (portsmouth [n.h.]) 1781-1784"
"322","http://www.loc.gov/resource/sn83025583/1776-10-12/ed-1/?sp=3","1776-10-12",3,"the freeman's journal, or, new-hampshire gazette (portsmouth, n.h.) 1776-1778"
"323","http://www.loc.gov/resource/sn83025582/1775-06-09/ed-1/?sp=2","1775-06-09",2,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"324","http://www.loc.gov/resource/sn83025581/1758-12-08/ed-1/?sp=1","1758-12-08",1,"the new hampshire gazette (portsmouth, n.h.) 1756-1763"
"325","http://www.loc.gov/resource/sn83025582/1766-01-03/ed-1/?sp=3","1766-01-03",3,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"326","http://www.loc.gov/resource/sn83025582/1772-01-31/ed-1/?sp=1","1772-01-31",1,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"327","http://www.loc.gov/resource/sn83025582/1770-08-24/ed-1/?sp=3","1770-08-24",3,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"328","http://www.loc.gov/resource/sn83025584/1779-05-25/ed-1/?sp=3","1779-05-25",3,"new-hampshire gazette, or, state journal and general advertiser (portsmouth, n.h.) 1778-1781"
"329","http://www.loc.gov/resource/sn83025582/1767-07-31/ed-1/?sp=2","1767-07-31",2,"the new-hampshire gazette and historical chronicle (portsmouth, n.h.) 1763-1776"
"330","http://www.loc.gov/resource/sn83021194/1773-01-07/ed-1/?sp=1","1773-01-07",1,"the massachusetts spy, or, thomas's boston journal (boston [mass.]) 1772-1775"
"331","http://www.loc.gov/resource/sn85047530/1776-07-10/ed-1/?sp=1","1776-07-10",1,"the pennsylvania journal, or, weekly advertiser (philadelphia, pa.) 1742-1793"
"332","http://www.loc.gov/resource/sn84024739/1778-11-27/ed-1/?sp=1","1778-11-27",1,"the virginia gazette (williamsburg [va.]) 1736-1781"
"333","http://www.loc.gov/resource/sn84024739/1772-01-09/ed-1/?sp=1","1772-01-09",1,"the virginia gazette (williamsburg [va.]) 1736-1781"
"334","http://www.loc.gov/resource/sn84024739/1767-12-17/ed-1/?sp=2","1767-12-17",2,"the virginia gazette (williamsburg [va.]) 1736-1781"
"335","http://www.loc.gov/resource/sn84024741/1768-12-22/ed-1/?sp=1","1768-12-22",1,"the virginia gazette (williamsburg, va.) 1766-1776"
"336","http://www.loc.gov/resource/sn84024741/1774-12-22/ed-1/?sp=1","1774-12-22",1,"the virginia gazette (williamsburg, va.) 1766-1776"
"337","http://www.loc.gov/resource/sn84024741/1773-07-01/ed-1/?sp=1","1773-07-01",1,"the virginia gazette (williamsburg, va.) 1766-1776"
